file	phi	r	period	raio_max	px_mean	x_final	eta
1656	0.66764418446805e-01	2.00000000000000e+00	7.70742799999482e+02	1.84418262098162e+00	-3.13447091992308e+00	-8.28312604000000e+02	4.71114180928872e+01
1657	0.13676350176344e+00	2.00000000000000e+00	7.50965599999501e+02	1.83184588149159e+00	-3.12422426441599e+00	-8.23645817000000e+02	4.70529824561184e+01
1658	02.47969011537076e+00	2.00000000000000e+00	7.37175999999513e+02	1.82021262485981e+00	-3.11381631487378e+00	-8.18965545000000e+02	4.73155327342528e+01
1659	02.40774685369210e+00	2.00000000000000e+00	7.21023199999527e+02	1.80727538767273e+00	-3.10321309405177e+00	-8.14298261000000e+02	4.74357368420835e+01
1660	02.39575347851477e+00	2.00000000000000e+00	6.98433999999548e+02	1.79630844551097e+00	-3.09229308284091e+00	-8.09621445000000e+02	4.70009421264930e+01
1661	01.55231873962838e+00	2.00000000000000e+00	6.69227199999574e+02	1.78448399539852e+00	-3.08133790172868e+00	-8.04983059000000e+02	4.60266299862247e+01
1662	0.53630421979775e-01	2.00000000000000e+00	6.34691599999607e+02	1.77258706698446e+00	-3.07036483998023e+00	-8.00338903000000e+02	4.45710393258239e+01
1663	0.76327988756225e-01	2.00000000000000e+00	5.79065999999656e+02	1.75951684198737e+00	-3.05960335059334e+00	-7.95754574000000e+02	4.14803724928202e+01
1664	0.33524249197327e-01	2.00000000000000e+00	5.47533199999686e+02	1.74962031041206e+00	-3.04911925083536e+00	-7.91190990000000e+02	4.00243567251311e+01
1665	0.46214827376582e+00	2.00000000000000e+00	5.36028399999695e+02	1.73741138638981e+00	-3.03862985441088e+00	-7.86639726000000e+02	4.00021194029703e+01
1666	02.17657982746627e+00	2.00000000000000e+00	5.25003599999706e+02	1.72551402278409e+00	-3.02779149923799e+00	-7.82080025000000e+02	3.99546118721316e+01
1667	02.18295199192899e+00	2.00000000000000e+00	5.10613199999719e+02	1.71468842007454e+00	-3.01672875452799e+00	-7.77539497000000e+02	3.96438819875637e+01
1668	02.00048767636553e+00	2.00000000000000e+00	4.92922399999735e+02	1.70492849495434e+00	-3.00535355681555e+00	-7.72974164000000e+02	3.89970253164424e+01
1669	01.77263561265869e+00	2.00000000000000e+00	4.72040399999754e+02	1.69384981096857e+00	-2.99391807649425e+00	-7.68409029000000e+02	3.80064734299394e+01
1670	0.01290145550449e+00	2.00000000000000e+00	4.43200799999780e+02	1.68486549129899e+00	-2.98258701274511e+00	-7.63812751000000e+02	3.63279344262187e+01
1671	0.21212754078986e+00	2.00000000000000e+00	4.24015999999798e+02	1.67407296776996e+00	-2.97147524100154e+00	-7.59207043000000e+02	3.53346666666568e+01
1672	0.19692065007237e+00	2.00000000000000e+00	4.16411199999805e+02	1.66572735145253e+00	-2.96017277255666e+00	-7.54546815000000e+02	3.53489983021976e+01
1673	0.54893964952241e+00	2.00000000000000e+00	4.07481199999813e+02	1.65630063212074e+00	-2.94848784641423e+00	-7.49886119000000e+02	3.51883592400599e+01
1674	02.05316015640599e+00	2.00000000000000e+00	3.96245999999823e+02	1.64756834177914e+00	-2.93610096555713e+00	-7.45131739000000e+02	3.47584210526229e+01
1675	01.80905061303395e+00	2.00000000000000e+00	3.82902399999834e+02	1.63820268285926e+00	-2.92356271429423e+00	-7.40390301000000e+02	3.41267736185303e+01
1676	01.70369423359867e+00	2.00000000000000e+00	3.64733599999852e+02	1.63053556027167e+00	-2.91101603924021e+00	-7.35574855000000e+02	3.30374637681091e+01
1677	01.59656838937743e+00	2.00000000000000e+00	3.49992799999865e+02	1.62225332048777e+00	-2.89883818526579e+00	-7.30766392000000e+02	3.21684558823469e+01
1678	0.60783826214309e-01	2.00000000000000e+00	3.42745999999871e+02	1.61448780936634e+00	-2.88656983726200e+00	-7.25933859000000e+02	3.19725746268600e+01
1679	0.38123385353117e+00	2.00000000000000e+00	3.36722799999877e+02	1.60875805088436e+00	-2.87384099227400e+00	-7.21073859000000e+02	3.18866287878734e+01
1680	0.66938548824229e+00	2.00000000000000e+00	3.28369599999885e+02	1.60161972271493e+00	-2.86051727128645e+00	-7.16189074000000e+02	3.15739999999952e+01
1681	0.65232993679412e+00	2.00000000000000e+00	3.18649999999894e+02	1.59356787621383e+00	-2.84699472134513e+00	-7.11310262000000e+02	3.10575048732901e+01
1682	0.08764910222282e+00	2.00000000000000e+00	3.06427599999904e+02	1.58665361447511e+00	-2.83366087626133e+00	-7.06421195000000e+02	3.02794071146210e+01
1683	01.58701025102316e+00	2.00000000000000e+00	2.95354399999915e+02	1.58079889163710e+00	-2.82088281907022e+00	-7.01580055000000e+02	2.95354399999973e+01
1684	01.42551812870737e+00	2.00000000000000e+00	2.90696399999920e+02	1.57270210902974e+00	-2.80807005911112e+00	-6.96754344000000e+02	2.94823935091254e+01
1685	01.21874806680469e+00	2.00000000000000e+00	2.85908399999923e+02	1.56807681858567e+00	-2.79463502182690e+00	-6.91892778000000e+02	2.94144444444423e+01
1686	01.19751695701853e+00	2.00000000000000e+00	2.79253599999930e+02	1.56072191487231e+00	-2.78065319140557e+00	-6.87064706000000e+02	2.90889166666651e+01
1687	07.46111650748600e-02	2.00000000000000e+00	2.71341599999936e+02	1.55372818685487e+00	-2.76677369708309e+00	-6.82263464000000e+02	2.86225316455685e+01
1688	0.83053879057430e+00	2.00000000000000e+00	2.61046399999946e+02	1.54783614164110e+00	-2.75326736999891e+00	-6.77450429000000e+02	2.78895726495724e+01
1689	0.08395877607565e+00	2.00000000000000e+00	2.55641599999951e+02	1.54108711439548e+00	-2.74045141795354e+00	-6.72712848000000e+02	2.76070842332614e+01
1690	0.13585124725791e+00	2.00000000000000e+00	2.52128799999951e+02	1.52939381449240e+00	-2.72687758335378e+00	-6.67932714000000e+02	2.75852078774618e+01
1691	0.29010068714396e+00	2.00000000000000e+00	2.47323999999952e+02	1.52787919908368e+00	-2.71255162067778e+00	-6.63145954000000e+02	2.74195121951221e+01
1692	01.37539662652111e+00	2.00000000000000e+00	2.41404799999953e+02	1.52315934550322e+00	-2.69829320111222e+00	-6.58413516000000e+02	2.70633183856503e+01
1693	01.01987527930101e+00	2.00000000000000e+00	2.33389999999955e+02	1.51747301906908e+00	-2.68420160826846e+00	-6.53623670000000e+02	2.64614512471656e+01
1694	07.51618524413645e-01	2.00000000000000e+00	2.27808799999956e+02	1.50847946604391e+00	-2.67089695559446e+00	-6.48859714000000e+02	2.61248623853212e+01
1695	07.91245762301790e-01	2.00000000000000e+00	2.24663199999956e+02	1.49993006957027e+00	-2.65700513976934e+00	-6.44103126000000e+02	2.60630162412993e+01
1696	05.72543428724845e-01	2.00000000000000e+00	2.20582399999957e+02	1.50086784450750e+00	-2.64184529269178e+00	-6.39252435000000e+02	2.58293208430914e+01
1697	0.25562777853768e+00	2.00000000000000e+00	2.15626799999958e+02	1.49361525930953e+00	-2.62659343179245e+00	-6.34387721000000e+02	2.55481990521328e+01
1698	0.48318499910711e+00	2.00000000000000e+00	2.08991999999960e+02	1.48780825266911e+00	-2.61211262356177e+00	-6.29589335000000e+02	2.49990430622010e+01
1699	0.62165193913315e+00	2.00000000000000e+00	2.04591199999960e+02	1.48145924086827e+00	-2.59812876632376e+00	-6.24771690000000e+02	2.47090821256039e+01
1700	0.63187630974848e+00	2.00000000000000e+00	2.01505999999961e+02	1.47960345562369e+00	-2.58327171300089e+00	-6.19911182000000e+02	2.46339853300734e+01
1701	0.77517126065302e+00	2.00000000000000e+00	1.97857999999963e+02	1.47467268582581e+00	-2.56728479058531e+00	-6.15036854000000e+02	2.44269135802471e+01
1702	06.34860334443220e-01	2.00000000000000e+00	1.93614799999963e+02	1.47021847105891e+00	-2.55148807609712e+00	-6.10155453000000e+02	2.41414962593518e+01
1703	03.01419386932247e-01	2.00000000000000e+00	1.87885999999964e+02	1.46550263480960e+00	-2.53662759360533e+00	-6.05293169000000e+02	2.36037688442212e+01
1704	02.85832771260682e-01	2.00000000000000e+00	1.84711199999964e+02	1.46121782803689e+00	-2.52166454347914e+00	-6.00426446000000e+02	2.34405076142133e+01
1705	02.11666220222425e-01	2.00000000000000e+00	1.81735999999966e+02	1.45688386907046e+00	-2.50586026401007e+00	-5.95550817000000e+02	2.32994871794874e+01
1706	01.61366497061826e-01	2.00000000000000e+00	1.78335599999966e+02	1.44937161063366e+00	-2.48947868014588e+00	-5.90698293000000e+02	2.31004663212437e+01
1707	02.89738286870888e-02	2.00000000000000e+00	1.74250399999967e+02	1.44783092865852e+00	-2.47349326093216e+00	-5.85873981000000e+02	2.27480939947782e+01
1708	0.11421739680174e+00	2.00000000000000e+00	1.70094799999968e+02	1.44128301735609e+00	-2.45840411128475e+00	-5.81046533000000e+02	2.23808947368423e+01
1709	03.13585461620935e+00	2.00000000000000e+00	1.67751999999968e+02	1.42692789499773e+00	-2.44260444105478e+00	-5.76220764000000e+02	2.23074468085107e+01
1710	03.08611737818830e+00	2.00000000000000e+00	1.64829599999968e+02	1.42692348935347e+00	-2.42590480938914e+00	-5.71398246000000e+02	2.20951206434317e+01
1711	03.00589191540754e+00	2.00000000000000e+00	1.61457599999970e+02	1.43056831000642e+00	-2.40928533268770e+00	-5.66589140000000e+02	2.18185945945948e+01
1712	02.98033913929565e+00	2.00000000000000e+00	1.57955999999970e+02	1.42721408437602e+00	-2.39344815812089e+00	-5.61845072000000e+02	2.15198910081745e+01
1713	0.11384641865035e-01	2.00000000000000e+00	1.55207199999971e+02	1.41576170461436e+00	-2.37804103108821e+00	-5.57112659000000e+02	2.13196703296705e+01
1714	0.08976389462500e-01	2.00000000000000e+00	1.52851199999971e+02	1.41831268849937e+00	-2.36112780662177e+00	-5.52327568000000e+02	2.11705263157897e+01
1715	0.21944953509552e-01	2.00000000000000e+00	1.50068799999971e+02	1.41231872245337e+00	-2.34369398828659e+00	-5.47518067000000e+02	2.09593296089386e+01
1716	0.75414698786399e-01	2.00000000000000e+00	1.46875199999972e+02	1.40770553104592e+00	-2.32710977509779e+00	-5.42756674000000e+02	2.06866478873241e+01
1717	0.21561149773482e-01	2.00000000000000e+00	-1	-1	-1	-1	-1
1718	02.87120749740791e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
1719	02.83490475308846e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
1720	02.80482254205670e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
1721	0.33802974621307e-01	2.00000000000000e+00	1.28950799999900e+03	2.00296168580964e+00	-3.03716864999153e+00	-8.66880260000000e+02	5.89893870082003e+01
1722	0.87294200454138e-01	2.00000000000000e+00	1.26402279999903e+03	1.97984973463685e+00	-3.02889953520777e+00	-8.62667675000000e+02	5.99631309297570e+01
1723	0.00606563634566e-01	2.00000000000000e+00	1.25100119999903e+03	1.95827797402071e+00	-3.02037278982624e+00	-8.58338092000000e+02	6.15044837757759e+01
1724	0.96091602767331e+00	2.00000000000000e+00	1.22975559999905e+03	1.93818864722467e+00	-3.01154402788488e+00	-8.53905060000000e+02	6.26148472504734e+01
1725	02.67550341983298e+00	2.00000000000000e+00	1.20150199999908e+03	1.91972456532173e+00	-3.00229518303154e+00	-8.49362615000000e+02	6.32369473683853e+01
1726	02.67289295035449e+00	2.00000000000000e+00	1.15692079999912e+03	1.90354919715262e+00	-2.99266879073289e+00	-8.44706792000000e+02	6.28078610205944e+01
1727	02.58223178940582e+00	2.00000000000000e+00	1.09853759999917e+03	1.88862823662015e+00	-2.98280437728712e+00	-8.39982750000000e+02	6.13708156424238e+01
1728	0.95305162354844e-01	2.00000000000000e+00	1.04815199999922e+03	1.87537709732614e+00	-2.97266249130442e+00	-8.35179951000000e+02	6.01694603903231e+01
1729	0.78580816224418e-01	2.00000000000000e+00	9.07120399999358e+02	1.86045312638633e+00	-2.96242248519309e+00	-8.30314592000000e+02	5.34858726414822e+01
1730	0.20539070449606e-01	2.00000000000000e+00	7.81210799999473e+02	1.84729456216974e+00	-2.95221837809044e+00	-8.25408917000000e+02	4.72887893462244e+01
1731	0.93801865010119e-01	2.00000000000000e+00	7.54249999999498e+02	1.83251204416406e+00	-2.94199891339935e+00	-8.20481029000000e+02	4.68478260869346e+01
1732	02.47483812785043e+00	2.00000000000000e+00	7.40289599999510e+02	1.82190005612473e+00	-2.93161527102556e+00	-8.15545542000000e+02	4.72123469387536e+01
1733	02.46453935654248e+00	2.00000000000000e+00	7.23008399999526e+02	1.80812711453225e+00	-2.92105892092199e+00	-8.10613396000000e+02	4.73173036648998e+01
1734	02.33378697953368e+00	2.00000000000000e+00	7.00762399999546e+02	1.79422107260560e+00	-2.91024720149246e+00	-8.05694080000000e+02	4.69679892761183e+01
1735	02.17632191959666e+00	2.00000000000000e+00	6.70826399999573e+02	1.78450690609629e+00	-2.89924602624021e+00	-8.00796394000000e+02	4.60100411522432e+01
1736	0.04148797530716e-01	2.00000000000000e+00	6.34031999999606e+02	1.77065734579767e+00	-2.88828248068334e+00	-7.95926201000000e+02	4.44622720897428e+01
1737	0.50199780648053e-01	2.00000000000000e+00	5.75569999999660e+02	1.75744105144240e+00	-2.87755969982246e+00	-7.91082366000000e+02	4.12299426933935e+01
1738	0.36702441754761e-01	2.00000000000000e+00	5.44908399999687e+02	1.74456546423897e+00	-2.86704385231444e+00	-7.86257933000000e+02	3.98908052708488e+01
1739	0.55419611266996e+00	2.00000000000000e+00	5.33282399999698e+02	1.73425350592516e+00	-2.85648635800045e+00	-7.81446746000000e+02	3.99163473053745e+01
1740	02.24617301398778e+00	2.00000000000000e+00	5.21471999999709e+02	1.72303656425458e+00	-2.84567149419820e+00	-7.76645397000000e+02	3.98678899082425e+01
1741	02.05859917753612e+00	2.00000000000000e+00	5.05467599999723e+02	1.71135389605751e+00	-2.83446032003200e+00	-7.71845487000000e+02	3.94280499219831e+01
1742	02.06535624145729e+00	2.00000000000000e+00	4.85989999999741e+02	1.69868380520270e+00	-2.82301316761043e+00	-7.67036654000000e+02	3.86319554848837e+01
1743	0.09409370212360e-01	2.00000000000000e+00	4.59667599999765e+02	1.68848074323490e+00	-2.81162272492915e+00	-7.62206672000000e+02	3.72502106969089e+01
1744	0.08288039175230e+00	2.00000000000000e+00	4.31452399999791e+02	1.67977713543741e+00	-2.80036161665198e+00	-7.57348108000000e+02	3.55983828382736e+01
1745	0.21224974370486e+00	2.00000000000000e+00	4.19393599999802e+02	1.66733184209740e+00	-2.78921025434243e+00	-7.52469501000000e+02	3.52431596638558e+01
1746	0.34622848290331e+00	2.00000000000000e+00	4.11223599999809e+02	1.65751313951250e+00	-2.77771892053177e+00	-7.47541909000000e+02	3.52074999999906e+01
1747	02.82800284145724e+00	2.00000000000000e+00	4.00420799999819e+02	1.64812517511922e+00	-2.76554940971400e+00	-7.42556934000000e+02	3.48798606271688e+01
1748	01.80625159439789e+00	2.00000000000000e+00	3.87066799999831e+02	1.63978004612253e+00	-2.75301983428377e+00	-7.37546467000000e+02	3.43144326241053e+01
1749	01.81489364621839e+00	2.00000000000000e+00	3.69662799999847e+02	1.63194717837822e+00	-2.74041546092554e+00	-7.32480457000000e+02	3.33029549549477e+01
1750	01.53618206375629e+00	2.00000000000000e+00	3.51734399999864e+02	1.62418078139744e+00	-2.72816797986976e+00	-7.27403105000000e+02	3.22101098901038e+01
1751	07.43104840346189e-01	2.00000000000000e+00	3.43326399999871e+02	1.61536696721890e+00	-2.71597524987199e+00	-7.22319708000000e+02	3.19670763500874e+01
1752	0.49381738292234e+00	2.00000000000000e+00	3.36891999999877e+02	1.60806832608830e+00	-2.70332025797756e+00	-7.17209468000000e+02	3.18423440453633e+01
1753	0.53928182963420e+00	2.00000000000000e+00	3.28347199999884e+02	1.59719153356762e+00	-2.68989699790331e+00	-7.12039097000000e+02	3.15112476007629e+01
1754	0.75791014907098e+00	2.00000000000000e+00	3.17913199999894e+02	1.59119037537118e+00	-2.67641517269599e+00	-7.06884638000000e+02	3.09856920077930e+01
1755	0.98222031709567e+00	2.00000000000000e+00	3.04798799999906e+02	1.58607999256911e+00	-2.66315147704866e+00	-7.01733202000000e+02	3.01184584980204e+01
1756	01.61274062000449e+00	2.00000000000000e+00	2.94542799999915e+02	1.57820053577046e+00	-2.65036179797911e+00	-6.96632090000000e+02	2.95133066132237e+01
1757	01.34199262831957e+00	2.00000000000000e+00	2.89619999999919e+02	1.56904351476424e+00	-2.63741252847023e+00	-6.91502533000000e+02	2.94329268292659e+01
1758	01.28061147216754e+00	2.00000000000000e+00	2.83713999999925e+02	1.56193667483214e+00	-2.62384526567645e+00	-6.86413517000000e+02	2.92488659793795e+01
1759	01.02209763620744e+00	2.00000000000000e+00	2.76655199999932e+02	1.55757438601970e+00	-2.60986264473489e+00	-6.81338561000000e+02	2.89388284518815e+01
1760	0.33383391552759e+00	2.00000000000000e+00	2.66870399999940e+02	1.54704994121722e+00	-2.59608092186134e+00	-6.76264675000000e+02	2.82701694915247e+01
1761	0.04582810875454e+00	2.00000000000000e+00	2.58087199999949e+02	1.54317826368256e+00	-2.58305117752020e+00	-6.71235445000000e+02	2.76917596566523e+01
1762	0.01157261438483e+00	2.00000000000000e+00	2.53629599999951e+02	1.53678520847926e+00	-2.56989490784578e+00	-6.66222684000000e+02	2.75684347826087e+01
1763	0.27568577660186e+00	2.00000000000000e+00	2.49485999999952e+02	1.52660089335992e+00	-2.55574605208956e+00	-6.61139358000000e+02	2.74764317180618e+01
1764	0.48349456923643e+00	2.00000000000000e+00	2.43479999999953e+02	1.52253157976106e+00	-2.54146681910980e+00	-6.56133916000000e+02	2.71135857461025e+01
1765	09.92902414762344e-01	2.00000000000000e+00	2.35786799999954e+02	1.51507123817060e+00	-2.52726774343823e+00	-6.51106727000000e+02	2.66125056433409e+01
1766	08.58115404860822e-01	2.00000000000000e+00	2.28691999999956e+02	1.51072773880597e+00	-2.51375569769532e+00	-6.46071300000000e+02	2.61063926940641e+01
1767	07.54308418075253e-01	2.00000000000000e+00	2.25327999999957e+02	1.50112071952540e+00	-2.49987820720042e+00	-6.41000382000000e+02	2.60193995381064e+01
1768	06.25467931904439e-01	2.00000000000000e+00	2.21124399999958e+02	1.50043042555749e+00	-2.48513021221914e+00	-6.35956287000000e+02	2.58322897196263e+01
1769	0.27141492561922e+00	2.00000000000000e+00	2.15947599999958e+02	1.49377872763598e+00	-2.46980852855268e+00	-6.30827456000000e+02	2.55257210401892e+01
1770	0.55002389094987e+00	2.00000000000000e+00	2.08779999999959e+02	1.48795926164235e+00	-2.45532512415067e+00	-6.25739800000000e+02	2.49736842105263e+01
1771	0.53981586256031e+00	2.00000000000000e+00	2.04384399999960e+02	1.48368489442939e+00	-2.44117747473555e+00	-6.20649585000000e+02	2.46841062801933e+01
1772	0.71406662535109e+00	2.00000000000000e+00	2.01089199999962e+02	1.47939197823106e+00	-2.42609107276289e+00	-6.15515954000000e+02	2.45830317848412e+01
1773	0.72161453174196e+00	2.00000000000000e+00	1.97119999999962e+02	1.46654647559515e+00	-2.41028110595579e+00	-6.10335081000000e+02	2.43358024691359e+01
1774	03.86231868858550e-01	2.00000000000000e+00	1.92319199999963e+02	1.45586076012921e+00	-2.39462520612144e+00	-6.05226603000000e+02	2.39799501246884e+01
1775	03.48660936408071e-01	2.00000000000000e+00	1.86737599999965e+02	1.45347110095819e+00	-2.37971498271959e+00	-6.00122834000000e+02	2.35185894206551e+01
1776	02.35481650351028e-01	2.00000000000000e+00	1.83633599999965e+02	1.45891618637939e+00	-2.36467893170279e+00	-5.94961331000000e+02	2.33630534351146e+01
1777	02.05554879539776e-01	2.00000000000000e+00	1.80465999999965e+02	1.45415282041555e+00	-2.34859869168277e+00	-5.89853384000000e+02	2.31961439588690e+01
1778	01.35595416818763e-01	2.00000000000000e+00	1.76573599999967e+02	1.44810801122349e+00	-2.33199785429963e+00	-5.84674331000000e+02	2.29316363636365e+01
1779	0.08471659719703e+00	2.00000000000000e+00	1.71765199999967e+02	1.44501886719970e+00	-2.31667195980192e+00	-5.79621712000000e+02	2.24823560209426e+01
1780	0.12801893846947e+00	2.00000000000000e+00	1.68720399999968e+02	1.43821683233213e+00	-2.30139679987109e+00	-5.74543466000000e+02	2.23175132275134e+01
